ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 1.000000E-5 eV
  
Cosine Value    Normalized Probability
-8.400E-1   9.290E-1
-8.600E-1   9.460E-1
-8.800E-1   9.633E-1
-9.000E-1   9.808E-1
-9.200E-1   9.985E-1
-9.400E-1   1.017E0
-9.600E-1   1.035E0
-9.800E-1   1.053E0
-1.000E0    1.072E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 9.000000E+5 eV
  
Cosine Value    Normalized Probability
1.000E0     2.500E-1
9.800E-1    2.484E-1
9.600E-1    2.470E-1
9.400E-1    2.458E-1
9.200E-1    2.447E-1
9.000E-1    2.439E-1
8.800E-1    2.432E-1
8.600E-1    2.426E-1
8.400E-1    2.423E-1
8.200E-1    2.421E-1
8.000E-1    2.421E-1
7.800E-1    2.423E-1
7.600E-1    2.426E-1
7.400E-1    2.432E-1
7.200E-1    2.439E-1
7.000E-1    2.448E-1
6.800E-1    2.460E-1
6.600E-1    2.472E-1
6.400E-1    2.487E-1
6.200E-1    2.504E-1
6.000E-1    2.523E-1
5.800E-1    2.543E-1
5.600E-1    2.566E-1
5.400E-1    2.590E-1
5.200E-1    2.617E-1
5.000E-1    2.645E-1
4.800E-1    2.676E-1
4.600E-1    2.708E-1
4.400E-1    2.743E-1
4.200E-1    2.779E-1
4.000E-1    2.818E-1
3.800E-1    2.858E-1
3.600E-1    2.901E-1
3.400E-1    2.946E-1
3.200E-1    2.992E-1
3.000E-1    3.041E-1
2.800E-1    3.092E-1
2.600E-1    3.146E-1
2.400E-1    3.201E-1
2.200E-1    3.259E-1
2.000E-1    3.318E-1
1.800E-1    3.380E-1
1.600E-1    3.444E-1
1.400E-1    3.510E-1
1.200E-1    3.579E-1
1.000E-1    3.650E-1
8.000E-2    3.723E-1
6.000E-2    3.798E-1
4.000E-2    3.875E-1
2.000E-2    3.955E-1
6.123E-17   4.037E-1
-2.000E-2   4.122E-1
-4.000E-2   4.208E-1
-6.000E-2   4.298E-1
-8.000E-2   4.389E-1
-1.000E-1   4.483E-1
-1.200E-1   4.579E-1
-1.400E-1   4.677E-1
-1.600E-1   4.778E-1
-1.800E-1   4.882E-1
-2.000E-1   4.987E-1
-2.200E-1   5.096E-1
-2.400E-1   5.206E-1
-2.600E-1   5.319E-1
-2.800E-1   5.435E-1
-3.000E-1   5.553E-1
-3.200E-1   5.674E-1
-3.400E-1   5.797E-1
-3.600E-1   5.922E-1
-3.800E-1   6.050E-1
-4.000E-1   6.181E-1
-4.200E-1   6.314E-1
-4.400E-1   6.450E-1
-4.600E-1   6.589E-1
-4.800E-1   6.730E-1
-5.000E-1   6.873E-1
-5.200E-1   7.019E-1
-5.400E-1   7.168E-1
-5.600E-1   7.320E-1
-5.800E-1   7.474E-1
-6.000E-1   7.631E-1
-6.200E-1   7.790E-1
-6.400E-1   7.953E-1
-6.600E-1   8.118E-1
-6.800E-1   8.285E-1
-7.000E-1   8.456E-1
-7.200E-1   8.629E-1
-7.400E-1   8.805E-1
-7.600E-1   8.984E-1
-7.800E-1   9.165E-1
-8.000E-1   9.350E-1
-8.200E-1   9.537E-1
-8.400E-1   9.727E-1
-8.600E-1   9.919E-1
-8.800E-1   1.012E0
-9.000E-1   1.031E0
-9.200E-1   1.051E0
-9.400E-1   1.072E0
-9.600E-1   1.093E0
-9.800E-1   1.114E0
-1.000E0    1.135E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 1.000000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.345E-1
9.800E-1    2.331E-1
9.600E-1    2.319E-1
9.400E-1    2.309E-1
9.200E-1    2.300E-1
9.000E-1    2.292E-1
8.800E-1    2.286E-1
8.600E-1    2.282E-1
8.400E-1    2.279E-1
8.200E-1    2.279E-1
8.000E-1    2.279E-1
7.800E-1    2.282E-1
7.600E-1    2.286E-1
7.400E-1    2.292E-1
7.200E-1    2.300E-1
7.000E-1    2.309E-1
6.800E-1    2.321E-1
6.600E-1    2.334E-1
6.400E-1    2.349E-1
6.200E-1    2.366E-1
6.000E-1    2.385E-1
5.800E-1    2.406E-1
5.600E-1    2.428E-1
5.400E-1    2.453E-1
5.200E-1    2.480E-1
5.000E-1    2.508E-1
4.800E-1    2.539E-1
4.600E-1    2.572E-1
4.400E-1    2.607E-1
4.200E-1    2.643E-1
4.000E-1    2.682E-1
3.800E-1    2.724E-1
3.600E-1    2.767E-1
3.400E-1    2.812E-1
3.200E-1    2.860E-1
3.000E-1    2.910E-1
2.800E-1    2.962E-1
2.600E-1    3.016E-1
2.400E-1    3.073E-1
2.200E-1    3.132E-1
2.000E-1    3.193E-1
1.800E-1    3.256E-1
1.600E-1    3.322E-1
1.400E-1    3.391E-1
1.200E-1    3.461E-1
1.000E-1    3.535E-1
8.000E-2    3.610E-1
6.000E-2    3.688E-1
4.000E-2    3.769E-1
2.000E-2    3.852E-1
6.123E-17   3.937E-1
-2.000E-2   4.025E-1
-4.000E-2   4.116E-1
-6.000E-2   4.209E-1
-8.000E-2   4.305E-1
-1.000E-1   4.404E-1
-1.200E-1   4.505E-1
-1.400E-1   4.609E-1
-1.600E-1   4.715E-1
-1.800E-1   4.825E-1
-2.000E-1   4.937E-1
-2.200E-1   5.052E-1
-2.400E-1   5.169E-1
-2.600E-1   5.289E-1
-2.800E-1   5.413E-1
-3.000E-1   5.539E-1
-3.200E-1   5.668E-1
-3.400E-1   5.799E-1
-3.600E-1   5.934E-1
-3.800E-1   6.072E-1
-4.000E-1   6.212E-1
-4.200E-1   6.356E-1
-4.400E-1   6.502E-1
-4.600E-1   6.652E-1
-4.800E-1   6.804E-1
-5.000E-1   6.960E-1
-5.200E-1   7.119E-1
-5.400E-1   7.281E-1
-5.600E-1   7.445E-1
-5.800E-1   7.613E-1
-6.000E-1   7.785E-1
-6.200E-1   7.959E-1
-6.400E-1   8.137E-1
-6.600E-1   8.317E-1
-6.800E-1   8.502E-1
-7.000E-1   8.689E-1
-7.200E-1   8.879E-1
-7.400E-1   9.073E-1
-7.600E-1   9.271E-1
-7.800E-1   9.471E-1
-8.000E-1   9.675E-1
-8.200E-1   9.882E-1
-8.400E-1   1.009E0
-8.600E-1   1.031E0
-8.800E-1   1.052E0
-9.000E-1   1.075E0
-9.200E-1   1.097E0
-9.400E-1   1.120E0
-9.600E-1   1.143E0
-9.800E-1   1.167E0
-1.000E0    1.190E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 1.200000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.180E-1
9.800E-1    2.166E-1
9.600E-1    2.154E-1
9.400E-1    2.144E-1
9.200E-1    2.135E-1
9.000E-1    2.127E-1
8.800E-1    2.121E-1
8.600E-1    2.117E-1
8.400E-1    2.114E-1
8.200E-1    2.112E-1
8.000E-1    2.113E-1
7.800E-1    2.115E-1
7.600E-1    2.119E-1
7.400E-1    2.124E-1
7.200E-1    2.131E-1
7.000E-1    2.140E-1
6.800E-1    2.151E-1
6.600E-1    2.164E-1
6.400E-1    2.178E-1
6.200E-1    2.195E-1
6.000E-1    2.213E-1
5.800E-1    2.233E-1
5.600E-1    2.256E-1
5.400E-1    2.280E-1
5.200E-1    2.307E-1
5.000E-1    2.335E-1
4.800E-1    2.366E-1
4.600E-1    2.399E-1
4.400E-1    2.434E-1
4.200E-1    2.471E-1
4.000E-1    2.510E-1
3.800E-1    2.552E-1
3.600E-1    2.596E-1
3.400E-1    2.642E-1
3.200E-1    2.691E-1
3.000E-1    2.742E-1
2.800E-1    2.795E-1
2.600E-1    2.851E-1
2.400E-1    2.909E-1
2.200E-1    2.970E-1
2.000E-1    3.033E-1
1.800E-1    3.099E-1
1.600E-1    3.168E-1
1.400E-1    3.239E-1
1.200E-1    3.313E-1
1.000E-1    3.389E-1
8.000E-2    3.468E-1
6.000E-2    3.550E-1
4.000E-2    3.635E-1
2.000E-2    3.722E-1
6.123E-17   3.812E-1
-2.000E-2   3.905E-1
-4.000E-2   4.001E-1
-6.000E-2   4.100E-1
-8.000E-2   4.202E-1
-1.000E-1   4.307E-1
-1.200E-1   4.415E-1
-1.400E-1   4.525E-1
-1.600E-1   4.639E-1
-1.800E-1   4.756E-1
-2.000E-1   4.876E-1
-2.200E-1   4.999E-1
-2.400E-1   5.126E-1
-2.600E-1   5.255E-1
-2.800E-1   5.388E-1
-3.000E-1   5.524E-1
-3.200E-1   5.664E-1
-3.400E-1   5.806E-1
-3.600E-1   5.952E-1
-3.800E-1   6.102E-1
-4.000E-1   6.254E-1
-4.200E-1   6.411E-1
-4.400E-1   6.570E-1
-4.600E-1   6.734E-1
-4.800E-1   6.900E-1
-5.000E-1   7.071E-1
-5.200E-1   7.244E-1
-5.400E-1   7.422E-1
-5.600E-1   7.603E-1
-5.800E-1   7.788E-1
-6.000E-1   7.976E-1
-6.200E-1   8.169E-1
-6.400E-1   8.365E-1
-6.600E-1   8.564E-1
-6.800E-1   8.768E-1
-7.000E-1   8.976E-1
-7.200E-1   9.187E-1
-7.400E-1   9.402E-1
-7.600E-1   9.621E-1
-7.800E-1   9.844E-1
-8.000E-1   1.007E0
-8.200E-1   1.030E0
-8.400E-1   1.054E0
-8.600E-1   1.078E0
-8.800E-1   1.102E0
-9.000E-1   1.127E0
-9.200E-1   1.152E0
-9.400E-1   1.178E0
-9.600E-1   1.204E0
-9.800E-1   1.230E0
-1.000E0    1.257E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 1.400000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.265E-1
9.800E-1    2.246E-1
9.600E-1    2.228E-1
9.400E-1    2.211E-1
9.200E-1    2.196E-1
9.000E-1    2.183E-1
8.800E-1    2.171E-1
8.600E-1    2.160E-1
8.400E-1    2.151E-1
8.200E-1    2.144E-1
8.000E-1    2.138E-1
7.800E-1    2.134E-1
7.600E-1    2.131E-1
7.400E-1    2.130E-1
7.200E-1    2.131E-1
7.000E-1    2.134E-1
6.800E-1    2.139E-1
6.600E-1    2.146E-1
6.400E-1    2.154E-1
6.200E-1    2.165E-1
6.000E-1    2.177E-1
5.800E-1    2.192E-1
5.600E-1    2.209E-1
5.400E-1    2.227E-1
5.200E-1    2.248E-1
5.000E-1    2.271E-1
4.800E-1    2.297E-1
4.600E-1    2.324E-1
4.400E-1    2.354E-1
4.200E-1    2.387E-1
4.000E-1    2.421E-1
3.800E-1    2.459E-1
3.600E-1    2.498E-1
3.400E-1    2.540E-1
3.200E-1    2.585E-1
3.000E-1    2.632E-1
2.800E-1    2.682E-1
2.600E-1    2.734E-1
2.400E-1    2.790E-1
2.200E-1    2.847E-1
2.000E-1    2.908E-1
1.800E-1    2.971E-1
1.600E-1    3.038E-1
1.400E-1    3.107E-1
1.200E-1    3.179E-1
1.000E-1    3.254E-1
8.000E-2    3.332E-1
6.000E-2    3.413E-1
4.000E-2    3.497E-1
2.000E-2    3.584E-1
6.123E-17   3.675E-1
-2.000E-2   3.768E-1
-4.000E-2   3.865E-1
-6.000E-2   3.965E-1
-8.000E-2   4.068E-1
-1.000E-1   4.175E-1
-1.200E-1   4.285E-1
-1.400E-1   4.398E-1
-1.600E-1   4.515E-1
-1.800E-1   4.636E-1
-2.000E-1   4.760E-1
-2.200E-1   4.887E-1
-2.400E-1   5.018E-1
-2.600E-1   5.153E-1
-2.800E-1   5.291E-1
-3.000E-1   5.433E-1
-3.200E-1   5.579E-1
-3.400E-1   5.728E-1
-3.600E-1   5.882E-1
-3.800E-1   6.039E-1
-4.000E-1   6.200E-1
-4.200E-1   6.365E-1
-4.400E-1   6.534E-1
-4.600E-1   6.707E-1
-4.800E-1   6.884E-1
-5.000E-1   7.066E-1
-5.200E-1   7.251E-1
-5.400E-1   7.440E-1
-5.600E-1   7.634E-1
-5.800E-1   7.832E-1
-6.000E-1   8.034E-1
-6.200E-1   8.241E-1
-6.400E-1   8.452E-1
-6.600E-1   8.667E-1
-6.800E-1   8.886E-1
-7.000E-1   9.111E-1
-7.200E-1   9.339E-1
-7.400E-1   9.572E-1
-7.600E-1   9.810E-1
-7.800E-1   1.005E0
-8.000E-1   1.030E0
-8.200E-1   1.055E0
-8.400E-1   1.081E0
-8.600E-1   1.107E0
-8.800E-1   1.134E0
-9.000E-1   1.161E0
-9.200E-1   1.188E0
-9.400E-1   1.216E0
-9.600E-1   1.245E0
-9.800E-1   1.274E0
-1.000E0    1.303E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 1.600000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.435E-1
9.800E-1    2.407E-1
9.600E-1    2.381E-1
9.400E-1    2.356E-1
9.200E-1    2.332E-1
9.000E-1    2.310E-1
8.800E-1    2.289E-1
8.600E-1    2.270E-1
8.400E-1    2.253E-1
8.200E-1    2.236E-1
8.000E-1    2.222E-1
7.800E-1    2.209E-1
7.600E-1    2.198E-1
7.400E-1    2.189E-1
7.200E-1    2.182E-1
7.000E-1    2.176E-1
6.800E-1    2.173E-1
6.600E-1    2.171E-1
6.400E-1    2.171E-1
6.200E-1    2.174E-1
6.000E-1    2.178E-1
5.800E-1    2.185E-1
5.600E-1    2.194E-1
5.400E-1    2.205E-1
5.200E-1    2.219E-1
5.000E-1    2.235E-1
4.800E-1    2.253E-1
4.600E-1    2.273E-1
4.400E-1    2.296E-1
4.200E-1    2.322E-1
4.000E-1    2.350E-1
3.800E-1    2.381E-1
3.600E-1    2.415E-1
3.400E-1    2.451E-1
3.200E-1    2.490E-1
3.000E-1    2.531E-1
2.800E-1    2.576E-1
2.600E-1    2.623E-1
2.400E-1    2.674E-1
2.200E-1    2.727E-1
2.000E-1    2.784E-1
1.800E-1    2.843E-1
1.600E-1    2.906E-1
1.400E-1    2.972E-1
1.200E-1    3.041E-1
1.000E-1    3.113E-1
8.000E-2    3.188E-1
6.000E-2    3.267E-1
4.000E-2    3.350E-1
2.000E-2    3.436E-1
6.123E-17   3.525E-1
-2.000E-2   3.618E-1
-4.000E-2   3.714E-1
-6.000E-2   3.814E-1
-8.000E-2   3.918E-1
-1.000E-1   4.025E-1
-1.200E-1   4.136E-1
-1.400E-1   4.251E-1
-1.600E-1   4.370E-1
-1.800E-1   4.493E-1
-2.000E-1   4.620E-1
-2.200E-1   4.751E-1
-2.400E-1   4.885E-1
-2.600E-1   5.024E-1
-2.800E-1   5.167E-1
-3.000E-1   5.315E-1
-3.200E-1   5.466E-1
-3.400E-1   5.622E-1
-3.600E-1   5.782E-1
-3.800E-1   5.946E-1
-4.000E-1   6.115E-1
-4.200E-1   6.289E-1
-4.400E-1   6.466E-1
-4.600E-1   6.649E-1
-4.800E-1   6.836E-1
-5.000E-1   7.027E-1
-5.200E-1   7.224E-1
-5.400E-1   7.425E-1
-5.600E-1   7.631E-1
-5.800E-1   7.841E-1
-6.000E-1   8.057E-1
-6.200E-1   8.277E-1
-6.400E-1   8.503E-1
-6.600E-1   8.733E-1
-6.800E-1   8.969E-1
-7.000E-1   9.210E-1
-7.200E-1   9.455E-1
-7.400E-1   9.706E-1
-7.600E-1   9.963E-1
-7.800E-1   1.022E0
-8.000E-1   1.049E0
-8.200E-1   1.076E0
-8.400E-1   1.104E0
-8.600E-1   1.132E0
-8.800E-1   1.161E0
-9.000E-1   1.191E0
-9.200E-1   1.221E0
-9.400E-1   1.251E0
-9.600E-1   1.282E0
-9.800E-1   1.314E0
-1.000E0    1.346E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 1.800000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.620E-1
9.800E-1    2.580E-1
9.600E-1    2.542E-1
9.400E-1    2.506E-1
9.200E-1    2.472E-1
9.000E-1    2.440E-1
8.800E-1    2.409E-1
8.600E-1    2.380E-1
8.400E-1    2.353E-1
8.200E-1    2.329E-1
8.000E-1    2.306E-1
7.800E-1    2.285E-1
7.600E-1    2.266E-1
7.400E-1    2.249E-1
7.200E-1    2.234E-1
7.000E-1    2.222E-1
6.800E-1    2.211E-1
6.600E-1    2.203E-1
6.400E-1    2.196E-1
6.200E-1    2.193E-1
6.000E-1    2.191E-1
5.800E-1    2.192E-1
5.600E-1    2.195E-1
5.400E-1    2.200E-1
5.200E-1    2.208E-1
5.000E-1    2.218E-1
4.800E-1    2.231E-1
4.600E-1    2.246E-1
4.400E-1    2.264E-1
4.200E-1    2.285E-1
4.000E-1    2.308E-1
3.800E-1    2.334E-1
3.600E-1    2.362E-1
3.400E-1    2.394E-1
3.200E-1    2.428E-1
3.000E-1    2.465E-1
2.800E-1    2.506E-1
2.600E-1    2.549E-1
2.400E-1    2.595E-1
2.200E-1    2.644E-1
2.000E-1    2.696E-1
1.800E-1    2.752E-1
1.600E-1    2.811E-1
1.400E-1    2.873E-1
1.200E-1    2.938E-1
1.000E-1    3.007E-1
8.000E-2    3.079E-1
6.000E-2    3.155E-1
4.000E-2    3.235E-1
2.000E-2    3.318E-1
6.123E-17   3.404E-1
-2.000E-2   3.495E-1
-4.000E-2   3.589E-1
-6.000E-2   3.687E-1
-8.000E-2   3.789E-1
-1.000E-1   3.895E-1
-1.200E-1   4.004E-1
-1.400E-1   4.119E-1
-1.600E-1   4.237E-1
-1.800E-1   4.359E-1
-2.000E-1   4.486E-1
-2.200E-1   4.617E-1
-2.400E-1   4.753E-1
-2.600E-1   4.893E-1
-2.800E-1   5.037E-1
-3.000E-1   5.186E-1
-3.200E-1   5.340E-1
-3.400E-1   5.499E-1
-3.600E-1   5.663E-1
-3.800E-1   5.831E-1
-4.000E-1   6.004E-1
-4.200E-1   6.183E-1
-4.400E-1   6.367E-1
-4.600E-1   6.555E-1
-4.800E-1   6.750E-1
-5.000E-1   6.949E-1
-5.200E-1   7.154E-1
-5.400E-1   7.364E-1
-5.600E-1   7.580E-1
-5.800E-1   7.802E-1
-6.000E-1   8.030E-1
-6.200E-1   8.263E-1
-6.400E-1   8.502E-1
-6.600E-1   8.748E-1
-6.800E-1   8.999E-1
-7.000E-1   9.256E-1
-7.200E-1   9.520E-1
-7.400E-1   9.790E-1
-7.600E-1   1.007E0
-7.800E-1   1.035E0
-8.000E-1   1.064E0
-8.200E-1   1.094E0
-8.400E-1   1.124E0
-8.600E-1   1.155E0
-8.800E-1   1.187E0
-9.000E-1   1.219E0
-9.200E-1   1.252E0
-9.400E-1   1.286E0
-9.600E-1   1.321E0
-9.800E-1   1.356E0
-1.000E0    1.392E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 2.000000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.750E-1
9.800E-1    2.706E-1
9.600E-1    2.664E-1
9.400E-1    2.624E-1
9.200E-1    2.586E-1
9.000E-1    2.549E-1
8.800E-1    2.515E-1
8.600E-1    2.482E-1
8.400E-1    2.451E-1
8.200E-1    2.423E-1
8.000E-1    2.396E-1
7.800E-1    2.371E-1
7.600E-1    2.348E-1
7.400E-1    2.327E-1
7.200E-1    2.308E-1
7.000E-1    2.291E-1
6.800E-1    2.276E-1
6.600E-1    2.263E-1
6.400E-1    2.252E-1
6.200E-1    2.244E-1
6.000E-1    2.238E-1
5.800E-1    2.233E-1
5.600E-1    2.232E-1
5.400E-1    2.232E-1
5.200E-1    2.235E-1
5.000E-1    2.240E-1
4.800E-1    2.247E-1
4.600E-1    2.257E-1
4.400E-1    2.270E-1
4.200E-1    2.285E-1
4.000E-1    2.302E-1
3.800E-1    2.322E-1
3.600E-1    2.345E-1
3.400E-1    2.371E-1
3.200E-1    2.399E-1
3.000E-1    2.431E-1
2.800E-1    2.465E-1
2.600E-1    2.502E-1
2.400E-1    2.542E-1
2.200E-1    2.585E-1
2.000E-1    2.632E-1
1.800E-1    2.681E-1
1.600E-1    2.734E-1
1.400E-1    2.791E-1
1.200E-1    2.850E-1
1.000E-1    2.913E-1
8.000E-2    2.980E-1
6.000E-2    3.050E-1
4.000E-2    3.124E-1
2.000E-2    3.202E-1
6.123E-17   3.284E-1
-2.000E-2   3.369E-1
-4.000E-2   3.459E-1
-6.000E-2   3.552E-1
-8.000E-2   3.650E-1
-1.000E-1   3.752E-1
-1.200E-1   3.858E-1
-1.400E-1   3.969E-1
-1.600E-1   4.085E-1
-1.800E-1   4.205E-1
-2.000E-1   4.329E-1
-2.200E-1   4.459E-1
-2.400E-1   4.593E-1
-2.600E-1   4.733E-1
-2.800E-1   4.877E-1
-3.000E-1   5.027E-1
-3.200E-1   5.182E-1
-3.400E-1   5.342E-1
-3.600E-1   5.508E-1
-3.800E-1   5.680E-1
-4.000E-1   5.857E-1
-4.200E-1   6.040E-1
-4.400E-1   6.229E-1
-4.600E-1   6.424E-1
-4.800E-1   6.625E-1
-5.000E-1   6.833E-1
-5.200E-1   7.046E-1
-5.400E-1   7.267E-1
-5.600E-1   7.494E-1
-5.800E-1   7.728E-1
-6.000E-1   7.968E-1
-6.200E-1   8.216E-1
-6.400E-1   8.471E-1
-6.600E-1   8.733E-1
-6.800E-1   9.002E-1
-7.000E-1   9.279E-1
-7.200E-1   9.564E-1
-7.400E-1   9.856E-1
-7.600E-1   1.016E0
-7.800E-1   1.046E0
-8.000E-1   1.078E0
-8.200E-1   1.111E0
-8.400E-1   1.144E0
-8.600E-1   1.178E0
-8.800E-1   1.213E0
-9.000E-1   1.249E0
-9.200E-1   1.286E0
-9.400E-1   1.324E0
-9.600E-1   1.363E0
-9.800E-1   1.402E0
-1.000E0    1.443E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 2.500000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     2.605E-1
9.800E-1    2.454E-1
9.600E-1    2.312E-1
9.400E-1    2.179E-1
9.200E-1    2.053E-1
9.000E-1    1.935E-1
8.800E-1    1.824E-1
8.600E-1    1.721E-1
8.400E-1    1.624E-1
8.200E-1    1.535E-1
8.000E-1    1.452E-1
7.800E-1    1.375E-1
7.600E-1    1.304E-1
7.400E-1    1.240E-1
7.200E-1    1.181E-1
7.000E-1    1.128E-1
6.800E-1    1.080E-1
6.600E-1    1.038E-1
6.400E-1    1.000E-1
6.200E-1    9.682E-2
6.000E-1    9.409E-2
5.800E-1    9.185E-2
5.600E-1    9.007E-2
5.400E-1    8.875E-2
5.200E-1    8.789E-2
5.000E-1    8.747E-2
4.800E-1    8.749E-2
4.600E-1    8.794E-2
4.400E-1    8.882E-2
4.200E-1    9.012E-2
4.000E-1    9.184E-2
3.800E-1    9.398E-2
3.600E-1    9.654E-2
3.400E-1    9.951E-2
3.200E-1    1.029E-1
3.000E-1    1.067E-1
2.800E-1    1.109E-1
2.600E-1    1.156E-1
2.400E-1    1.207E-1
2.200E-1    1.262E-1
2.000E-1    1.321E-1
1.800E-1    1.385E-1
1.600E-1    1.454E-1
1.400E-1    1.527E-1
1.200E-1    1.605E-1
1.000E-1    1.687E-1
8.000E-2    1.775E-1
6.000E-2    1.868E-1
4.000E-2    1.965E-1
2.000E-2    2.069E-1
6.123E-17   2.177E-1
-2.000E-2   2.291E-1
-4.000E-2   2.412E-1
-6.000E-2   2.538E-1
-8.000E-2   2.670E-1
-1.000E-1   2.808E-1
-1.200E-1   2.954E-1
-1.400E-1   3.106E-1
-1.600E-1   3.265E-1
-1.800E-1   3.431E-1
-2.000E-1   3.605E-1
-2.200E-1   3.786E-1
-2.400E-1   3.975E-1
-2.600E-1   4.173E-1
-2.800E-1   4.379E-1
-3.000E-1   4.594E-1
-3.200E-1   4.818E-1
-3.400E-1   5.052E-1
-3.600E-1   5.295E-1
-3.800E-1   5.549E-1
-4.000E-1   5.812E-1
-4.200E-1   6.087E-1
-4.400E-1   6.373E-1
-4.600E-1   6.670E-1
-4.800E-1   6.978E-1
-5.000E-1   7.299E-1
-5.200E-1   7.633E-1
-5.400E-1   7.979E-1
-5.600E-1   8.339E-1
-5.800E-1   8.713E-1
-6.000E-1   9.101E-1
-6.200E-1   9.503E-1
-6.400E-1   9.921E-1
-6.600E-1   1.035E0
-6.800E-1   1.080E0
-7.000E-1   1.127E0
-7.200E-1   1.175E0
-7.400E-1   1.225E0
-7.600E-1   1.277E0
-7.800E-1   1.331E0
-8.000E-1   1.386E0
-8.200E-1   1.443E0
-8.400E-1   1.503E0
-8.600E-1   1.564E0
-8.800E-1   1.628E0
-9.000E-1   1.694E0
-9.200E-1   1.762E0
-9.400E-1   1.832E0
-9.600E-1   1.905E0
-9.800E-1   1.980E0
-1.000E0    2.057E0
ENDF/B-VII.1 Angular Distribution of Neutrons: 13-Al-27(n,elastic)
Incident Neutron Energy: 3.000000E+6 eV
  
Cosine Value    Normalized Probability
1.000E0     3.399E-1
9.800E-1    3.257E-1
9.600E-1    3.125E-1
9.400E-1    3.000E-1
9.200E-1    2.885E-1
9.000E-1    2.777E-1
8.800E-1    2.677E-1
8.600E-1    2.583E-1
8.400E-1    2.497E-1
8.200E-1    2.418E-1
8.000E-1    2.344E-1
7.800E-1    2.277E-1
7.600E-1    2.215E-1
7.400E-1    2.159E-1
7.200E-1    2.107E-1
7.000E-1    2.061E-1
6.800E-1    2.019E-1
6.600E-1    1.982E-1
6.400E-1    1.948E-1
6.200E-1    1.919E-1
6.000E-1    1.894E-1
5.800E-1    1.872E-1
5.600E-1    1.854E-1
5.400E-1    1.839E-1
5.200E-1    1.827E-1
5.000E-1    1.818E-1
4.800E-1    1.812E-1
4.600E-1    1.809E-1
4.400E-1    1.809E-1
4.200E-1    1.811E-1
4.000E-1    1.817E-1
3.800E-1    1.824E-1
3.600E-1    1.835E-1
3.400E-1    1.847E-1
3.200E-1    1.863E-1
3.000E-1    1.881E-1
2.800E-1    1.901E-1
2.600E-1    1.924E-1
2.400E-1    1.950E-1
2.200E-1    1.979E-1
2.000E-1    2.010E-1
1.800E-1    2.044E-1
1.600E-1    2.081E-1
1.400E-1    2.121E-1
1.200E-1    2.164E-1
1.000E-1    2.211E-1
8.000E-2    2.261E-1
6.000E-2    2.314E-1
4.000E-2    2.372E-1
2.000E-2    2.433E-1
6.123E-17   2.499E-1
-2.000E-2   2.569E-1
-4.000E-2   2.644E-1
-6.000E-2   2.723E-1
-8.000E-2   2.808E-1
-1.000E-1   2.898E-1
-1.200E-1   2.993E-1
-1.400E-1   3.095E-1
-1.600E-1   3.203E-1
-1.800E-1   3.317E-1
-2.000E-1   3.438E-1
-2.200E-1   3.567E-1
-2.400E-1   3.703E-1
-2.600E-1   3.847E-1
-2.800E-1   3.999E-1
-3.000E-1   4.160E-1
-3.200E-1   4.330E-1
-3.400E-1   4.510E-1
-3.600E-1   4.700E-1
-3.800E-1   4.900E-1
-4.000E-1   5.110E-1
-4.200E-1   5.333E-1
-4.400E-1   5.567E-1
-4.600E-1   5.813E-1
-4.800E-1   6.072E-1
-5.000E-1   6.345E-1
-5.200E-1   6.631E-1
-5.400E-1   6.932E-1
-5.600E-1   7.248E-1
-5.800E-1   7.579E-1
-6.000E-1   7.926E-1
-6.200E-1   8.291E-1
-6.400E-1   8.672E-1
-6.600E-1   9.072E-1
-6.800E-1   9.490E-1
-7.000E-1   9.927E-1
-7.200E-1   1.038E0
-7.400E-1   1.086E0
-7.600E-1   1.136E0
-7.800E-1   1.188E0
-8.000E-1   1.243E0
-8.200E-1   1.299E0
-8.400E-1   1.358E0
-8.600E-1   1.420E0
-8.800E-1   1.484E0
-9.000E-1   1.551E0
-9.200E-1   1.621E0
-9.400E-1   1.693E0
-9.600E-1   1.768E0
-9.800E-1   1.846E0
-1.000E0    1.928E0
